PRODUCTID,CUSTOMERID,DATEID,ORDERNUMBER,ORDERLINENUMBER,DEALSIZE,QUANTITYORDERED,PRICEEACH,SALES,TOTAL_ORDERLINE_AMOUNT
100,51,20030810,10143,4,Small,26,82.77,2152.02,2152.02
100,17,20031006,10155,2,Small,20,100.0,2353.4,2000.0
100,6,20031028,10168,16,Medium,31,100.0,3431.39,3100.0
100,52,20031108,10178,1,Small,22,87.75,1930.5,1930.5
100,67,20031127,10198,1,Medium,42,100.0,4774.56,4200.0
100,45,20040112,10210,14,Small,26,99.72,2592.72,2592.72
100,56,20040219,10222,1,Medium,37,87.75,3246.75,3246.75
100,58,20040402,10235,10,Medium,38,88.75,3372.5,3372.5
100,62,20040511,10250,11,Medium,35,100.0,3909.15,3500.0
100,24,20040624,10262,6,Small,33,90.75,2994.75,2994.75
100,15,20040723,10275,16,Medium,39,100.0,4472.52,3900.0
100,86,20040821,10284,8,Medium,45,100.0,4576.95,4500.0
100,90,20040915,10296,4,Small,24,100.0,2441.04,2400.0
100,48,20041015,10308,14,Medium,35,88.75,3106.25,3106.25
100,60,20041101,10316,6,Small,23,100.0,2706.41,2300.0
100,87,20041112,10328,10,Medium,37,100.0,4021.53,3700.0
100,54,20041124,10340,7,Medium,55,87.75,4826.25,4826.25
100,92,20041203,10352,2,Medium,49,100.0,4935.28,4900.0
100,21,20041217,10361,9,Small,26,100.0,2754.7,2600.0
100,15,20050203,10375,1,Medium,33,100.0,3856.71,3300.0
100,24,20050301,10386,14,Medium,37,83.84,3102.08,3102.08
100,2,20050330,10398,8,Small,22,86.76,1908.72,1908.72
100,13,20050403,10401,10,Large,85,88.75,7543.75,7543.75
100,71,20050510,10416,11,Small,22,100.0,2457.18,2200.0
101,49,20030211,10105,3,Small,31,65.77,2038.87,2038.87
101,20,20030428,10119,12,Small,38,65.77,2499.26,2499.26
101,50,20030612,10129,3,Medium,45,85.29,3838.05,3838.05
101,51,20030810,10143,16,Small,31,85.29,2643.99,2643.99
101,81,20031002,10154,1,Small,36,64.33,2315.88,2315.88
101,38,20031023,10167,10,Medium,46,70.11,3225.06,3225.06
101,77,20031107,10177,1,Small,32,76.62,2451.84,2451.84
101,51,20031114,10185,1,Small,39,57.82,2254.98,2254.98
101,54,20031126,10197,7,Medium,50,78.79,3939.5,3939.5
101,31,20040102,10208,1,Medium,46,74.45,3424.7,3424.7
101,56,20040219,10222,13,Small,36,80.95,2914.2,2914.2
101,13,20040329,10233,1,Small,29,82.4,2389.6,2389.6
101,1,20040507,10248,4,Small,32,75.89,2428.48,2428.48
101,44,20040617,10261,2,Medium,44,68.67,3021.48,3021.48
101,57,20040721,10273,5,Small,42,62.16,2610.72,2610.72
101,58,20040820,10283,7,Medium,47,65.77,3091.19,3091.19
101,59,20040910,10295,2,Small,44,58.55,2576.2,2576.2
101,78,20041014,10306,1,Medium,43,75.17,3232.31,3232.31
101,60,20041101,10316,18,Medium,48,74.45,3573.6,3573.6
101,49,20041110,10327,1,Small,21,96.31,2022.51,2022.51
101,36,20041123,10339,9,Medium,50,74.35,3717.5,3717.5
101,24,20041202,10350,12,Small,29,75.35,2185.15,2185.15
101,61,20050131,10373,16,Small,41,70.33,2883.53,2883.53
101,24,20050301,10386,10,Medium,37,100.0,5017.57,3700.0
101,52,20050328,10397,4,Small,22,66.5,1463.0,1463.0
101,59,20050506,10414,4,Small,31,75.89,2352.59,2352.59
102,18,20030129,10103,6,Medium,42,100.0,4460.82,4200.0
102,63,20030401,10114,10,Medium,42,100.0,4758.18,4200.0
102,26,20030528,10126,6,Medium,45,100.0,4597.2,4500.0
102,6,20030724,10140,6,Medium,36,100.0,4114.8,3600.0
102,27,20030919,10150,3,Small,20,100.0,2104.0,2000.0
102,64,20031021,10164,4,Medium,39,81.93,3195.27,3195.27
102,50,20031106,10175,11,Medium,42,85.98,3611.16,3611.16
102,30,20031113,10183,3,Small,23,86.99,2000.77,2000.77
102,31,20031125,10194,6,Small,26,89.01,2314.26,2314.26
102,32,20031205,10206,1,Medium,33,100.0,3871.89,3300.0
102,66,20040204,10217,6,Small,31,88.0,2728.0,2728.0
102,40,20040311,10229,11,Medium,50,100.0,5614.0,5000.0
102,35,20040504,10245,4,Medium,44,100.0,4628.8,4400.0
102,36,20040615,10258,1,Medium,45,80.92,3641.4,3641.4
102,21,20040719,10270,4,Medium,46,88.0,4048.0,4048.0
102,19,20040819,10281,11,Small,27,85.98,2321.46,2321.46
102,38,20040908,10291,6,Medium,28,100.0,3256.96,2800.0
102,39,20041011,10304,1,Medium,40,100.0,4208.0,4000.0
102,32,20041022,10313,9,Small,30,99.13,2973.9,2973.9
102,12,20041105,10324,5,Medium,34,100.0,4248.3,3400.0
102,63,20041120,10336,2,Large,46,100.0,9558.8,4600.0
102,26,20041101,10348,7,Small,32,82.83,2650.56,2650.56
102,24,20041210,10358,3,Medium,27,100.0,3761.37,2700.0
102,40,20050123,10371,3,Medium,34,100.0,4301.34,3400.0
102,40,20050217,10382,9,Small,34,54.84,1864.56,1864.56
102,44,20050501,10411,4,Medium,34,100.0,3576.8,3400.0
102,24,20050531,10424,1,Medium,46,80.92,3722.32,3722.32
103,87,20030217,10106,1,Medium,32,100.0,3986.56,3200.0
103,11,20030429,10120,7,Medium,24,100.0,3417.12,2400.0
103,24,20030627,10133,2,Small,27,99.67,2691.09,2691.09
103,4,20030825,10145,13,Small,20,100.0,2752.6,2000.0
103,6,20031028,10168,8,Medium,36,100.0,4527.72,3600.0
103,8,20031118,10188,8,Medium,29,100.0,3957.05,2900.0
103,45,20040112,10210,6,Small,25,100.0,2818.0,2500.0
103,11,20040220,10223,8,Medium,29,100.0,3199.86,2900.0
103,58,20040402,10235,2,Small,25,96.11,2402.75,2402.75
103,62,20040511,10250,3,Medium,44,100.0,6055.72,4400.0
103,14,20040628,10263,9,Medium,47,100.0,5465.16,4700.0
103,15,20040723,10275,8,Medium,48,100.0,6378.72,4800.0
103,16,20040827,10285,13,Medium,45,100.0,5392.8,4500.0
103,76,20040916,10297,3,Medium,35,100.0,3986.5,3500.0
103,48,20041015,10308,6,Medium,31,100.0,4009.23,3100.0
103,19,20041102,10318,8,Large,50,100.0,7119.0,5000.0
103,87,20041112,10328,11,Medium,33,100.0,4072.2,3300.0
103,54,20041124,10340,6,Medium,29,100.0,4094.51,2900.0
103,89,20041204,10353,4,Medium,48,68.8,3302.4,3302.4
103,21,20041217,10361,5,Medium,44,72.42,3186.48,3186.48
103,15,20050203,10375,10,Small,25,66.73,1668.25,1668.25
103,22,20050303,10388,3,Large,50,100.0,7154.5,5000.0
103,2,20050330,10398,9,Small,23,100.0,2810.83,2300.0
103,13,20050403,10401,2,Small,21,96.11,2018.31,2018.31
103,71,20050510,10416,3,Medium,41,100.0,5642.83,4100.0
104,87,20030217,10106,8,Medium,44,74.4,3273.6,3273.6
104,11,20030429,10120,14,Medium,43,76.0,3268.0,3268.0
104,51,20030810,10143,3,Small,28,96.0,2688.0,2688.0
104,17,20031006,10155,1,Medium,43,86.4,3715.2,3715.2
104,6,20031028,10168,15,Medium,48,96.0,4608.0,4608.0
104,33,20031201,10199,3,Medium,38,82.4,3131.2,3131.2
104,45,20040112,10210,13,Small,31,86.4,2678.4,2678.4
104,11,20040220,10223,15,Small,26,67.2,1747.2,1747.2
104,58,20040402,10235,9,Small,32,92.0,2944.0,2944.0
104,62,20040511,10250,10,Small,44,67.2,2956.8,2956.8
104,24,20040624,10262,5,Small,27,76.0,2052.0,2052.0
104,15,20040723,10275,15,Medium,43,73.6,3164.8,3164.8
104,86,20040821,10284,7,Small,25,69.6,1740.0,1740.0
104,90,20040915,10296,3,Small,22,80.8,1777.6,1777.6
104,48,20041015,10308,13,Small,21,87.2,1831.2,1831.2
104,60,20041101,10316,5,Medium,48,75.2,3609.6,3609.6
104,87,20041112,10328,13,Small,33,64.0,2112.0,2112.0
104,20,20041124,10341,5,Medium,34,100.0,3644.12,3400.0
104,89,20041204,10353,6,Medium,43,81.95,3523.85,3523.85
104,21,20041217,10361,10,Medium,44,100.0,5001.92,4400.0
104,15,20050203,10375,11,Medium,44,100.0,5208.72,4400.0
104,24,20050301,10386,17,Medium,32,94.34,3018.88,3018.88
104,2,20050330,10398,10,Small,29,65.6,1902.4,1902.4
104,13,20050403,10401,9,Large,77,92.0,7084.0,7084.0
104,71,20050510,10416,10,Small,39,67.2,2620.8,2620.8
105,49,20030211,10105,6,Medium,39,81.14,3164.46,3164.46
105,54,20030421,10118,1,Medium,36,100.0,4219.2,3600.0
105,50,20030612,10129,6,Medium,42,91.15,3828.3,3828.3
105,40,20030808,10142,3,Small,21,100.0,2334.99,2100.0
105,24,20030928,10153,2,Medium,50,88.15,4407.5,4407.5
105,38,20031023,10167,13,Small,24,100.0,2812.8,2400.0
105,77,20031107,10177,4,Medium,44,92.16,4055.04,4055.04
105,51,20031114,10185,4,Medium,37,100.0,3891.66,3700.0
105,54,20031126,10197,10,Small,27,92.16,2488.32,2488.32
105,31,20040102,10208,4,Medium,37,100.0,4447.4,3700.0
105,56,20040219,10222,16,Medium,38,100.0,4187.22,3800.0
105,60,20040320,10232,1,Medium,48,96.16,4615.68,4615.68
105,1,20040507,10248,7,Medium,30,100.0,3245.4,3000.0
105,44,20040617,10261,5,Small,25,88.15,2203.75,2203.75
105,57,20040721,10273,8,Medium,40,86.15,3446.0,3446.0
105,58,20040820,10283,10,Small,22,88.15,1939.3,1939.3
105,59,20040910,10295,5,Medium,34,100.0,3473.78,3400.0
105,78,20041014,10306,4,Small,32,90.15,2884.8,2884.8
105,15,20041029,10315,3,Small,31,86.15,2670.65,2670.65
105,49,20041110,10327,2,Medium,43,80.0,3440.0,3440.0
105,28,20041121,10337,1,Small,31,89.38,2770.78,2770.78
105,24,20041202,10350,13,Small,31,77.34,2397.54,2397.54
105,61,20050131,10373,2,Medium,34,96.34,3275.56,3275.56
105,24,20050301,10386,2,Medium,45,92.08,4143.6,4143.6
105,52,20050328,10397,3,Medium,48,100.0,5192.64,4800.0
105,59,20050506,10414,7,Medium,28,100.0,3029.04,2800.0
106,49,20030211,10105,7,Small,22,100.0,2556.18,2200.0
106,27,20030416,10117,1,Medium,45,83.42,3753.9,3753.9
106,50,20030612,10129,7,Small,30,85.41,2562.3,2562.3
106,40,20030808,10142,4,Medium,38,85.41,3245.58,3245.58
106,24,20030928,10153,3,Small,20,100.0,2204.6,2000.0
106,38,20031023,10167,14,Medium,28,100.0,3003.0,2800.0
106,77,20031107,10177,5,Small,24,100.0,2526.48,2400.0
106,51,20031114,10185,5,Small,22,79.45,1747.9,1747.9
106,54,20031126,10197,11,Medium,35,93.35,3267.25,3267.25
106,31,20040102,10208,5,Small,33,85.41,2818.53,2818.53
106,56,20040219,10222,17,Small,31,95.34,2955.54,2955.54
106,60,20040320,10232,2,Small,35,82.43,2885.05,2885.05
106,1,20040507,10248,8,Medium,35,90.37,3162.95,3162.95
106,44,20040617,10261,6,Medium,50,81.43,4071.5,4071.5
106,57,20040721,10273,9,Small,26,100.0,2969.46,2600.0
106,58,20040820,10283,11,Medium,38,89.38,3396.44,3396.44
106,72,20040910,10294,1,Medium,45,100.0,4692.6,4500.0
106,78,20041014,10306,5,Medium,30,100.0,3515.7,3000.0
106,15,20041029,10315,4,Medium,37,91.37,3380.69,3380.69
106,49,20041110,10327,3,Medium,37,86.61,3204.57,3204.57
106,28,20041121,10337,7,Small,36,71.89,2588.04,2588.04
106,24,20041202,10350,16,Small,25,100.0,2854.75,2500.0
106,61,20050131,10373,8,Medium,37,100.0,4025.6,3700.0
106,24,20050301,10386,3,Small,30,95.48,2864.4,2864.4
106,52,20050328,10397,2,Medium,36,100.0,3789.72,3600.0
106,59,20050506,10414,8,Small,27,90.37,2439.99,2439.99
107,87,20030217,10106,10,Small,48,61.44,2949.12,2949.12
107,20,20030428,10119,1,Small,26,59.22,1539.72,1539.72
107,89,20030616,10131,2,Small,26,85.13,2213.38,2213.38
107,51,20030810,10143,5,Small,34,85.87,2919.58,2919.58
107,17,20031006,10155,3,Medium,44,85.87,3778.28,3778.28
107,6,20031028,10168,17,Medium,39,82.91,3233.49,3233.49
107,52,20031108,10178,2,Medium,45,76.25,3431.25,3431.25
107,67,20031127,10198,2,Small,40,63.67,2546.8,2546.8
107,45,20040112,10210,15,Small,42,70.33,2953.86,2953.86
107,56,20040219,10222,2,Medium,43,74.03,3183.29,3183.29
107,58,20040402,10235,11,Small,34,72.55,2466.7,2466.7
107,62,20040511,10250,12,Small,38,62.19,2363.22,2363.22
107,24,20040624,10262,7,Small,35,71.07,2487.45,2487.45
107,15,20040723,10275,17,Small,31,72.55,2249.05,2249.05
107,86,20040821,10284,9,Small,32,64.41,2061.12,2061.12
107,90,20040915,10296,5,Medium,47,86.62,4071.14,4071.14
107,48,20041015,10308,15,Small,39,68.11,2656.29,2656.29
107,60,20041101,10316,7,Small,44,62.19,2736.36,2736.36
107,87,20041112,10328,12,Medium,39,85.87,3348.93,3348.93
107,36,20041123,10339,8,Small,50,57.86,2893.0,2893.0
107,92,20041203,10352,1,Small,22,75.51,1661.22,1661.22
107,21,20041217,10361,11,Medium,35,100.0,4277.35,3500.0
107,61,20050131,10373,17,Small,45,55.62,2502.9,2502.9
107,24,20050301,10386,15,Medium,44,86.4,3801.6,3801.6
107,2,20050330,10398,12,Medium,36,87.36,3144.96,3144.96
107,13,20050403,10401,11,Small,28,72.55,2031.4,2031.4
107,71,20050510,10416,12,Small,43,62.19,2674.17,2674.17
108,87,20030217,10106,15,Small,48,52.64,2526.72,2526.72
108,20,20030428,10119,6,Small,28,48.17,1348.76,1348.76
108,89,20030616,10131,7,Small,21,41.71,875.91,875.91
108,51,20030810,10143,10,Small,37,50.65,1874.05,1874.05
108,17,20031006,10155,8,Small,34,49.16,1671.44,1671.44
108,38,20031023,10167,4,Small,40,41.71,1668.4,1668.4
108,52,20031108,10178,7,Small,45,51.15,2301.75,2301.75
108,53,20031114,10186,4,Small,28,52.14,1459.92,1459.92
108,54,20031126,10197,1,Small,29,41.71,1209.59,1209.59
108,55,20040109,10209,3,Small,48,44.69,2145.12,2145.12
108,56,20040219,10222,7,Small,31,45.69,1416.39,1416.39
108,34,20040508,10249,3,Small,32,57.61,1843.52,1843.52
108,24,20040624,10262,12,Small,21,57.11,1199.31,1199.31
108,42,20040721,10274,4,Small,32,58.6,1875.2,1875.2
108,58,20040820,10283,1,Small,43,57.61,2477.23,2477.23
108,90,20040915,10296,10,Small,21,45.19,948.99,948.99
108,30,20041014,10307,4,Small,34,53.63,1823.42,1823.42
108,60,20041101,10316,12,Small,34,43.7,1485.8,1485.8
108,1,20041115,10329,8,Medium,44,86.13,3789.72,3789.72
108,36,20041123,10339,6,Small,27,76.31,2060.37,2060.37
108,92,20041203,10352,4,Small,49,52.64,2579.36,2579.36
108,21,20041217,10361,12,Small,23,95.2,2189.6,2189.6
108,61,20050131,10373,9,Small,25,64.97,1624.25,1624.25
108,24,20050301,10386,16,Medium,50,87.15,4357.5,4357.5
108,2,20050330,10398,1,Small,34,40.22,1367.48,1367.48
108,62,20050401,10400,4,Small,20,56.12,1122.4,1122.4
108,88,20050509,10415,3,Small,42,57.61,2419.62,2419.62
109,49,20030211,10105,8,Small,25,56.78,1419.5,1419.5
109,27,20030416,10117,2,Small,50,43.68,2184.0,2184.0
109,50,20030612,10129,8,Small,32,64.97,2079.04,2079.04
109,40,20030808,10142,5,Small,39,44.23,1724.97,1724.97
109,24,20030928,10153,4,Medium,50,60.06,3003.0,3003.0
109,38,20031023,10167,15,Small,38,48.59,1846.42,1846.42
109,77,20031107,10177,6,Small,40,50.23,2009.2,2009.2
109,51,20031114,10185,6,Small,28,64.43,1804.04,1804.04
109,54,20031126,10197,12,Small,42,50.23,2109.66,2109.66
109,31,20040102,10208,6,Small,42,63.88,2682.96,2682.96
109,56,20040219,10222,18,Small,36,63.34,2280.24,2280.24
109,60,20040320,10232,3,Small,24,49.69,1192.56,1192.56
109,1,20040507,10248,9,Small,23,65.52,1506.96,1506.96
109,44,20040617,10261,7,Small,29,50.78,1472.62,1472.62
109,57,20040721,10273,10,Small,37,45.86,1696.82,1696.82
109,58,20040820,10283,12,Small,33,51.32,1693.56,1693.56
109,37,20040909,10293,1,Small,32,60.06,1921.92,1921.92
109,78,20041014,10306,6,Small,35,59.51,2082.85,2082.85
109,15,20041029,10315,5,Small,40,55.69,2227.6,2227.6
109,49,20041110,10327,4,Medium,37,86.74,3209.38,3209.38
109,28,20041121,10337,5,Medium,42,97.16,4080.72,4080.72
109,24,20041202,10350,15,Small,20,100.0,2244.4,2000.0
109,61,20050131,10373,1,Medium,29,100.0,3978.51,2900.0
109,24,20050301,10386,4,Medium,43,100.0,5417.57,4300.0
109,52,20050328,10397,1,Small,34,62.24,2116.16,2116.16
109,59,20050506,10414,9,Medium,47,65.52,3079.44,3079.44
